"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2019,201901,1046796,2019001398766,15480.0,2019010467961,120240,1,1,15480.0,3,0,2,44,1,7,700,1,100,3,30,1,10,13000,1,11
2019,201901,1046796,2019001398766,15480.0,2019010467961,120240,1,2,17956.8,3,0,1,59,1,7,700,1,100,2,22,1,10,40000,1,11
2019,201901,1046951,2019001410979,12074.4,2019010469511,120440,1,1,12074.4,3,0,1,42,1,6,669,0,0,8,81,1,10,0,1,11
2019,201901,1047880,2019010074691,774.0,2019010478801,130241,4,1,774.0,0,0,2,55,2,8,826,1,100,3,30,1,12,18000,1,11
2019,201901,1048964,2019000007659,6501.6,2019010489641,132141,1,1,6656.4,0,0,2,56,1,1,100,0,0,8,81,1,10,160,1,11
2019,201901,1048964,2019000007659,6501.6,2019010489641,132141,1,2,6037.2,0,0,1,48,1,1,100,0,0,5,50,1,10,56000,1,11
2019,201901,1049118,2019000018803,9288.0,2019010491181,131441,1,1,9442.8,0,0,1,23,6,1,100,0,0,10,101,1,10,35000,1,11
2019,201901,1049428,2019000045565,78328.8,2019010494281,110441,1,1,78328.8,0,0,2,31,1,7,700,4,416,8,81,1,10,35000,1,11
2019,201901,1049428,2019000045565,78328.8,2019010494281,110441,1,2,45666.0,0,0,1,27,1,7,700,1,100,6,63,1,10,50000,1,11
2019,201901,1049428,2019000045565,78328.8,2019010494281,110441,1,3,54799.2,0,0,1,26,6,7,700,4,416,6,63,1,10,34000,1,11
2019,201901,1049583,2019000057881,46440.0,2019010495831,131741,1,1,46440.0,2,0,1,47,1,1,100,0,0,6,63,1,10,140000,1,11
2019,201901,1049583,2019000057881,46440.0,2019010495831,131741,1,2,46594.8,2,0,2,43,1,1,100,0,0,4,40,1,10,22000,1,11
2019,201901,1049738,2019000071249,8668.8,2019010497381,70441,1,2,19504.8,0,0,1,30,6,1,100,0,0,6,65,1,10,50000,1,11
2019,201901,1049892,2019000085888,14396.4,2019010498921,130541,1,1,14551.2,0,0,1,29,6,1,100,0,0,7,71,1,10,57000,1,11
2019,201901,1049892,2019000085888,14396.4,2019010498921,130541,1,2,12384.0,0,0,1,24,6,1,100,0,0,10,101,1,10,27000,1,11
2019,201901,1050047,2019000099606,4179.6,2019010500471,30041,1,1,4024.8,3,0,1,47,4,1,100,0,0,6,63,1,10,50000,1,11
2019,201901,1050047,2019000099606,4179.6,2019010500471,30041,1,2,3096.0,3,0,2,36,6,1,100,0,0,7,71,1,10,37000,1,11
2019,201901,1050357,2019000123631,28638.0,2019010503571,40041,1,1,28638.0,0,0,1,62,1,1,100,0,0,6,63,1,10,0,1,11
2019,201901,1050512,2019000136867,7894.8,2019010505121,130241,1,1,7894.8,1,0,1,55,4,1,100,0,0,6,64,1,10,80000,1,11
2019,201901,1050512,2019000136867,7894.8,2019010505121,130241,1,2,6811.2,0,0,1,24,6,1,100,0,0,6,65,1,10,60000,1,11
2019,201901,1050512,2019000136867,7894.8,2019010505121,130241,1,3,7740.0,0,0,2,22,2,1,100,0,0,7,71,1,10,50000,1,11
2019,201901,1050666,2019000148758,19040.4,2019010506661,20041,1,1,19040.4,1,1,2,36,4,1,100,0,0,11,114,1,10,65000,1,11
2019,201901,1050976,2019000175686,58514.4,2019010509761,131841,1,1,58514.4,0,0,1,64,1,1,100,0,0,6,63,1,10,70000,1,11
2019,201901,1051286,2019000200193,5418.0,2019010512861,132041,1,1,5418.0,3,0,1,63,1,1,100,1,100,7,71,1,10,60000,1,11
2019,201901,1051286,2019000200193,5418.0,2019010512861,132041,1,2,4953.6,3,0,2,52,1,1,100,0,0,6,63,1,10,15000,1,11
2019,201901,1051286,2019000200193,5418.0,2019010512861,132041,1,3,8823.6,0,0,1,20,6,1,100,1,100,6,63,1,10,24000,1,11
2019,201901,1051286,2019000200193,5418.0,2019010512861,132041,1,4,7275.6,0,0,2,23,6,1,100,0,0,6,65,1,10,22500,2,20
2019,201901,1051286,2019000200193,5418.0,2019010512861,132041,1,5,7430.4,0,0,2,35,4,1,100,0,0,10,101,1,10,90000,1,11
2019,201901,1051440,2019000211388,19969.2,2019010514401,70441,1,1,19969.2,1,1,1,25,1,1,100,0,0,6,63,1,10,58000,1,11
2019,201901,1051440,2019000211388,19969.2,2019010514401,70441,1,2,16408.8,1,1,2,25,1,1,100,0,0,6,63,1,10,35000,1,11
2019,201901,1051750,2019000237869,9442.8,2019010517501,100041,1,1,9597.6,1,0,1,49,1,1,100,0,0,5,50,1,10,89000,1,11
2019,201901,1051750,2019000237869,9442.8,2019010517501,100041,1,2,9597.6,1,0,2,50,1,1,100,0,0,6,63,1,10,15700,1,11
2019,201901,1051750,2019000237869,9442.8,2019010517501,100041,1,3,5263.2,1,1,1,22,6,1,100,0,0,6,63,1,10,21000,1,11
2019,201901,1052060,2019000263228,1702.8,2019010520601,50041,1,1,1857.6,1,0,2,54,1,1,100,0,0,7,71,1,10,74000,1,11
2019,201901,1052214,2019000275517,10836.0,2019010522141,131441,1,1,10836.0,0,0,1,53,1,1,100,0,0,10,101,1,10,414000,1,11
2019,201901,1052834,2019000325713,2012.4,2019010528341,110541,1,1,2167.2,0,0,1,25,1,1,100,0,0,8,81,1,10,48000,1,11
2019,201901,1052834,2019000325713,2012.4,2019010528341,110541,1,2,2167.2,0,0,2,27,1,1,100,0,0,11,114,1,10,43000,1,11
2019,201901,1053143,2019000350967,16408.8,2019010531431,131641,1,2,17647.2,1,1,1,39,1,1,100,0,0,11,115,1,10,155000,1,11
2019,201901,1053453,2019000374831,9597.6,2019010534531,130541,1,2,9133.2,1,0,2,50,1,1,100,0,0,11,115,1,10,20000,1,11
2019,201901,1053608,2019000386948,9597.6,2019010536081,60041,1,2,14551.2,0,0,1,43,6,1,100,0,0,8,81,1,10,140000,1,11
2019,201901,1053762,2019000400905,13158.0,2019010537621,110541,1,1,13158.0,2,0,1,45,1,1,100,0,0,10,101,1,10,110000,1,11
2019,201901,1053762,2019000400905,13158.0,2019010537621,110541,1,2,7585.2,2,0,2,44,1,1,100,0,0,11,114,1,10,60000,1,11
2019,201901,1053917,2019000414903,28792.8,2019010539171,132141,1,1,28792.8,1,1,2,38,1,7,700,0,0,11,114,1,10,45000,1,11
2019,201901,1053917,2019000414903,28792.8,2019010539171,132141,1,2,31888.8,1,1,1,35,1,7,700,0,0,11,114,1,10,105000,1,11
2019,201901,1054072,2019000428516,10371.6,2019010540721,60041,1,1,10216.8,0,0,2,52,1,1,100,0,0,6,63,1,10,13900,1,11
2019,201901,1054072,2019000428516,10371.6,2019010540721,60041,1,2,6811.2,0,0,1,51,1,1,100,0,0,6,63,1,10,83000,1,11
2019,201901,1054382,2019000453038,12229.2,2019010543821,80041,1,1,12384.0,2,0,1,41,1,1,100,0,0,8,81,1,10,100000,1,11
2019,201901,1054536,2019000465381,20743.2,2019010545361,60041,1,1,20743.2,0,0,1,61,1,1,100,0,0,8,81,1,10,36000,2,20
2019,201901,1054691,2019000478438,111610.8,2019010546911,130241,1,2,56192.4,0,0,2,44,6,8,824,0,0,7,71,1,10,35000,1,11
2019,201901,1055001,2019000503035,39783.6,2019010550011,120041,1,1,39628.8,7,3,1,39,4,1,100,0,0,7,71,1,10,20000,1,11
2019,201901,1055001,2019000503035,39783.6,2019010550011,120041,1,2,34830.0,7,3,2,34,4,1,100,0,0,6,63,1,10,25500,1,11
2019,201901,1055310,2019000529855,9597.6,2019010553101,30041,1,1,9597.6,1,0,2,46,4,1,100,0,0,7,71,1,10,0,1,11
2019,201901,1055310,2019000529855,9597.6,2019010553101,30041,1,2,6811.2,0,0,1,23,6,1,100,0,0,6,63,1,10,12000,1,11
2019,201901,1055310,2019000529855,9597.6,2019010553101,30041,1,4,6656.4,0,0,2,20,2,1,100,0,0,6,63,1,10,7900,1,11
2019,201901,1055465,2019000543858,1548.0,2019010554651,20041,1,1,1548.0,2,2,2,27,1,1,100,0,0,8,81,1,10,18000,1,11
2019,201901,1055465,2019000543858,1548.0,2019010554651,20041,1,2,2012.4,2,2,1,28,1,1,100,0,0,8,81,1,10,48000,1,11
2019,201901,1055620,2019000556130,9752.4,2019010556201,120041,1,1,9907.2,0,0,2,30,1,1,100,0,0,10,101,1,10,12000,1,11
2019,201901,1055775,2019000569980,9133.2,2019010557751,70441,1,1,8978.4,0,0,2,23,6,1,100,0,0,6,63,1,10,25000,1,11
2019,201901,1055930,2019000584348,53715.6,2019010559301,130541,1,1,53870.4,1,0,1,32,1,1,100,0,0,7,71,1,10,0,1,11
2019,201901,1055930,2019000584348,53715.6,2019010559301,130541,1,2,44118.0,1,0,2,27,1,1,100,1,100,10,101,1,10,32500,1,11
2019,201901,1056239,2019000610387,2941.2,2019010562391,10041,1,1,2941.2,2,1,1,34,6,3,362,0,0,10,101,1,10,40000,1,11
2019,201901,1056239,2019000610387,2941.2,2019010562391,10041,1,2,1857.6,2,1,2,35,4,3,362,0,0,6,63,1,10,34000,1,11
2019,201901,1056394,2019000622847,5418.0,2019010563941,130141,1,1,5572.8,0,0,2,36,1,1,100,0,0,11,114,1,10,100000,1,11
2019,201901,1056394,2019000622847,5418.0,2019010563941,130141,1,2,5108.4,0,0,1,36,1,1,100,0,0,11,114,1,10,50000,1,11
2019,201901,1056394,2019000622847,5418.0,2019010563941,130141,1,3,7275.6,0,0,1,35,4,1,100,0,0,7,71,1,10,18000,1,11
2019,201901,1057168,2019000687560,3096.0,2019010571681,60041,1,1,3096.0,1,0,2,38,2,1,100,0,0,7,71,1,10,50000,1,11
2019,201901,1057323,2019000701920,10216.8,2019010573231,70341,1,1,10062.0,2,0,1,62,4,1,100,0,0,10,101,1,10,73000,1,11
2019,201901,1057323,2019000701920,10216.8,2019010573231,70341,1,2,10836.0,2,0,2,43,4,1,100,0,0,6,65,1,10,15200,1,11
2019,201901,1057478,2019000716244,35294.4,2019010574781,60041,1,1,35294.4,0,0,1,21,6,8,824,0,0,6,65,1,10,0,1,11
2019,201901,1057632,2019000728769,14860.8,2019010576321,132441,1,1,14706.0,0,0,1,45,6,1,100,0,0,11,114,1,10,65000,1,11
2019,201901,1057632,2019000728769,14860.8,2019010576321,132441,1,2,15170.4,0,0,1,45,6,1,100,0,0,11,114,1,10,101000,1,11
2019,201901,1057787,2019000741599,25542.0,2019010577871,131641,1,1,25542.0,1,1,2,29,1,1,100,0,0,11,114,1,10,56000,1,11
2019,201901,1057942,2019000754885,19195.2,2019010579421,131941,1,3,30495.6,0,0,1,36,6,1,100,0,0,10,101,1,10,22200,1,11
2019,201901,1058097,2019000766001,10062.0,2019010580971,131441,1,1,10062.0,0,0,2,62,1,1,100,0,0,8,81,1,10,0,1,11
2019,201901,1058097,2019000766001,10062.0,2019010580971,131441,1,2,10216.8,0,0,1,64,1,1,100,0,0,10,101,1,10,47500,1,11
2019,201901,1058252,2019000780396,18111.6,2019010582521,10041,1,1,18266.4,0,0,1,63,1,1,100,0,0,6,63,1,10,25000,1,11
2019,201901,1058252,2019000780396,18111.6,2019010582521,10041,1,2,25387.2,0,0,2,59,1,1,100,1,100,6,64,1,10,4800,1,11
2019,201901,1058406,2019000794462,12538.8,2019010584061,40041,1,2,11610.0,0,0,1,35,1,1,100,0,0,0,2,1,10,32000,2,20
2019,201901,1058871,2019000832023,1393.2,2019010588711,20041,1,1,1548.0,1,0,2,57,1,1,100,0,0,6,63,1,10,26900,1,11
2019,201901,1058871,2019000832023,1393.2,2019010588711,20041,1,2,1393.2,1,0,1,61,1,1,100,0,0,6,63,1,10,68000,1,11
2019,201901,1059335,2019000870111,10526.4,2019010593351,131841,1,1,10681.2,1,0,1,60,1,4,410,0,0,6,65,1,10,26800,1,11
2019,201901,1059335,2019000870111,10526.4,2019010593351,131841,1,2,8978.4,1,0,2,55,1,4,410,0,0,6,63,1,10,26600,1,11
2019,201901,1059335,2019000870111,10526.4,2019010593351,131841,1,3,16254.0,0,0,2,22,6,4,410,0,0,6,63,1,10,16900,1,11
2019,201901,1059490,2019000882218,11300.4,2019010594901,50041,1,1,11145.6,4,0,2,49,6,1,100,0,0,6,65,1,10,12000,1,11
2019,201901,1059490,2019000882218,11300.4,2019010594901,50041,1,2,6966.0,0,0,1,19,6,1,100,0,0,7,71,1,10,11000,1,11
2019,201901,1059645,2019000894541,19350.0,2019010596451,130241,1,1,19350.0,1,0,1,64,4,1,100,0,0,8,81,1,10,46000,1,11
2019,201901,1059645,2019000894541,19350.0,2019010596451,130241,1,2,13312.8,1,0,2,48,3,1,100,0,0,2,26,1,10,0,1,11
2019,201901,1059954,2019000918897,7740.0,2019010599541,130541,1,1,7740.0,0,0,1,47,6,1,100,0,0,7,71,1,10,43000,1,11
2019,201901,1060109,2019000930820,21362.4,2019010601091,130241,1,2,20743.2,1,0,2,55,1,1,100,0,0,10,101,1,10,28000,1,11
2019,201901,1060109,2019000930820,21362.4,2019010601091,130241,1,3,15944.4,0,0,1,24,1,1,100,0,0,7,71,1,10,10000,1,11
2019,201901,1060109,2019000930820,21362.4,2019010601091,130241,1,4,17647.2,0,0,2,24,1,1,100,0,0,7,71,1,10,50000,1,11
2019,201901,1060419,2019000959869,10836.0,2019010604191,110341,1,1,10990.8,2,0,2,35,1,1,100,0,0,7,71,1,10,8400,1,11
2019,201901,1060419,2019000959869,10836.0,2019010604191,110341,1,2,11764.8,2,0,1,34,1,1,100,0,0,10,101,1,10,74000,1,11
2019,201901,1060419,2019000959869,10836.0,2019010604191,110341,1,5,6192.0,0,0,1,19,6,1,100,0,0,6,63,1,10,8400,1,11
2019,201901,1060419,2019000959869,10836.0,2019010604191,110341,1,6,13777.2,0,0,1,33,6,1,100,0,0,7,71,1,10,1000,1,11
2019,201901,1060574,2019000973288,23065.2,2019010605741,131641,1,1,22910.4,3,1,1,35,1,1,100,0,0,11,115,1,10,414000,1,11
2019,201901,1060728,2019000986783,54954.0,2019010607281,110441,1,1,54799.2,0,0,1,58,1,1,100,0,0,8,81,1,10,38000,1,13
2019,201901,1060728,2019000986783,54954.0,2019010607281,110441,1,2,57740.4,0,0,2,56,1,1,100,0,0,7,71,1,10,55000,1,11
2019,201901,1060883,2019000999667,1393.2,2019010608831,10041,1,1,1393.2,1,0,2,48,1,1,100,0,0,10,101,1,10,39000,1,11
2019,201901,1060883,2019000999667,1393.2,2019010608831,10041,1,2,1238.4,1,0,1,49,1,1,100,0,0,10,101,1,10,40000,1,11
2019,201901,1061038,2019001012365,12848.4,2019010610381,132241,1,1,12848.4,0,0,1,59,1,1,100,0,0,10,101,1,10,90000,1,11
2019,201901,1061038,2019001012365,12848.4,2019010610381,132241,1,2,11919.6,0,0,2,59,1,1,100,0,0,6,63,1,10,36000,1,11
2019,201901,1061193,2019001024798,11764.8,2019010611931,70341,1,1,11764.8,2,2,1,39,1,1,100,0,0,10,101,1,10,33000,1,11
2019,201901,1061502,2019001051892,9288.0,2019010615021,20041,1,1,9288.0,0,0,2,57,6,1,100,0,0,11,114,1,10,8700,1,11
2019,201901,1061657,2019001064435,5882.4,2019010616571,10041,1,1,5882.4,0,0,1,53,4,1,100,0,0,6,63,1,10,5000,1,11
2019,201901,1061657,2019001064435,5882.4,2019010616571,10041,1,2,3715.2,0,0,1,52,6,1,100,0,0,6,63,1,10,42000,1,11
2019,201901,1061967,2019001092113,8514.0,2019010619671,132041,1,1,8359.2,2,0,1,35,1,7,700,1,100,6,65,1,10,83000,1,11
2019,201901,1061967,2019001092113,8514.0,2019010619671,132041,1,2,9597.6,2,0,2,32,1,7,700,1,100,6,63,1,10,24000,1,11
2019,201901,1062122,2019001103944,27090.0,2019010621221,131941,1,1,27244.8,2,0,1,45,1,6,620,0,0,11,115,1,10,176000,1,11
2019,201901,1062122,2019001103944,27090.0,2019010621221,131941,1,2,21981.6,2,0,2,45,1,6,620,0,0,11,115,1,10,250000,1,11
2019,201901,1062276,2019001116974,28638.0,2019010622761,10041,1,1,28483.2,1,1,1,27,1,1,100,0,0,6,63,1,10,19200,1,11
2019,201901,1062276,2019001116974,28638.0,2019010622761,10041,1,2,37152.0,1,1,2,25,1,1,100,0,0,6,63,1,10,800,1,11
2019,201901,1062431,2019001130946,4644.0,2019010624311,110541,1,1,4489.2,0,0,2,51,1,1,100,0,0,6,63,1,10,18000,1,11
2019,201901,1062431,2019001130946,4644.0,2019010624311,110541,1,2,5418.0,0,0,1,44,1,1,100,0,0,6,61,1,10,30000,1,11
2019,201901,1062586,2019001143178,7275.6,2019010625861,131641,1,1,7275.6,0,0,1,21,6,1,100,0,0,6,63,1,10,2500,1,11
2019,201901,1062586,2019001143178,7275.6,2019010625861,131641,1,2,6192.0,0,0,2,24,6,1,100,1,100,6,63,1,10,39400,1,11
2019,201901,1062896,2019001166979,21981.6,2019010628961,80041,1,1,21981.6,3,1,2,32,1,1,100,0,0,7,71,1,10,4800,1,11
2019,201901,1062896,2019001166979,21981.6,2019010628961,80041,1,2,27244.8,3,1,1,32,1,1,100,0,0,6,63,1,10,36000,2,20
2019,201901,1062896,2019001166979,21981.6,2019010628961,80041,1,6,18421.2,0,0,1,33,6,7,700,1,100,6,63,1,10,2000,2,20
2019,201901,1063360,2019001202555,9752.4,2019010633601,131741,1,1,9907.2,1,0,1,56,1,1,100,0,0,6,63,1,10,68000,1,11
2019,201901,1063360,2019001202555,9752.4,2019010633601,131741,1,2,11145.6,1,0,2,48,1,1,100,0,0,8,81,1,10,52000,1,11
2019,201901,1063670,2019001229107,6811.2,2019010636701,132341,1,1,6811.2,1,0,2,40,1,1,100,0,0,7,71,1,10,62000,1,11
2019,201901,1063670,2019001229107,6811.2,2019010636701,132341,1,2,8514.0,1,0,1,41,1,1,100,0,0,3,30,1,10,25500,1,11
2019,201901,1064444,2019001293685,23839.2,2019010644441,131841,1,1,23839.2,0,0,1,25,1,1,100,0,0,6,65,1,10,108000,1,11
2019,201901,1064444,2019001293685,23839.2,2019010644441,131841,1,2,21362.4,0,0,2,24,1,1,100,0,0,7,71,1,10,41000,1,13
2019,201901,1064908,2019001333511,3250.8,2019010649081,90241,1,1,3405.6,0,0,2,56,1,1,100,0,0,7,71,1,10,25000,1,11
2019,201901,1064908,2019001333511,3250.8,2019010649081,90241,1,2,3560.4,0,0,1,57,1,1,100,0,0,8,81,1,10,30000,1,11
2019,201901,1065218,2019001361184,13158.0,2019010652181,120041,1,1,13312.8,2,1,2,37,6,1,100,0,0,10,101,1,10,80000,1,11
2019,201901,1065372,2019001373188,7120.8,2019010653721,132241,1,1,7120.8,0,0,1,63,1,1,100,0,0,10,101,1,10,84000,1,11
2019,201901,1065527,2019001385202,16408.8,2019010655271,131841,1,1,16408.8,0,0,1,55,4,1,100,1,100,6,64,1,10,0,1,11
2019,201901,1065682,2019001397202,31424.4,2019010656821,10041,1,1,31269.6,0,0,2,50,1,1,100,0,0,6,63,1,10,2000,1,11
2019,201901,1065682,2019001397202,31424.4,2019010656821,10041,1,2,19040.4,0,0,1,53,1,1,100,0,0,6,63,1,10,90000,1,11
2019,201901,1065837,2019001408618,10990.8,2019010658371,90241,1,1,10836.0,0,0,1,54,1,1,100,0,0,8,81,1,10,103000,2,20
2019,201901,1065837,2019001408618,10990.8,2019010658371,90241,1,2,14241.6,0,0,2,49,1,1,100,0,0,8,81,1,10,45000,2,20
2019,201901,1067075,2019010024761,2476.8,2019010670751,300142,4,1,2476.8,0,0,2,21,6,1,100,0,0,7,71,1,10,7000,1,11
2019,201901,1068314,2019010050600,5418.0,2019010683141,110042,4,1,5418.0,0,0,1,19,6,4,400,0,0,7,71,1,10,1700,1,11
2019,201901,1068468,2019010053653,1083.6,2019010684681,340242,4,1,1083.6,0,0,2,35,6,1,100,0,0,11,114,1,12,11000,1,11
2019,201901,1069862,2019010082574,14241.6,2019010698621,150142,4,1,14241.6,0,0,2,20,6,2,200,0,0,7,71,1,10,5800,1,11
2019,201901,1070636,2019010099288,6811.2,2019010706361,370142,4,1,6811.2,0,0,1,18,6,1,100,0,0,6,65,1,10,100,1,11
2019,201901,1071100,2019010108590,3096.0,2019010711001,230142,4,1,3096.0,0,0,1,19,6,1,100,0,0,7,71,1,12,6000,1,11
2019,201901,1072803,2019010144656,3250.8,2019010728031,70142,4,1,3250.8,0,0,2,18,6,2,200,0,0,6,65,1,10,30,1,11
2019,201901,1073267,2019000003239,11610.0,2019010732671,180442,1,2,8204.4,0,0,1,52,1,1,100,0,0,11,115,1,10,210000,1,11
2019,201901,1073577,2019000011448,13622.4,2019010735771,190042,1,2,10526.4,2,0,1,37,1,1,100,0,0,6,63,1,10,58000,1,11
2019,201901,1073732,2019000015312,23065.2,2019010737321,120042,1,1,22910.4,1,1,2,30,4,1,100,0,0,10,101,1,10,85000,1,11
2019,201901,1073732,2019000015312,23065.2,2019010737321,120042,1,2,22446.0,1,1,1,35,6,1,100,0,0,6,65,1,10,50000,1,11
2019,201901,1073886,2019000019491,5108.4,2019010738861,310242,1,1,4953.6,0,0,1,63,1,1,100,0,0,11,116,1,10,0,1,11
2019,201901,1074041,2019000023710,7585.2,2019010740411,150142,1,1,7430.4,0,0,2,49,4,1,100,0,0,3,30,1,10,11000,1,11
2019,201901,1074196,2019000028130,3250.8,2019010741961,130042,1,1,3405.6,0,0,1,44,6,1,100,0,0,6,65,1,10,68000,2,20
2019,201901,1074196,2019000028130,3250.8,2019010741961,130042,1,2,2786.4,0,0,2,39,4,1,100,0,0,7,71,1,10,40000,1,11
2019,201901,1074351,2019000031800,3250.8,2019010743511,210042,1,2,2631.6,0,0,2,26,6,1,100,0,0,7,71,1,10,12000,1,11
2019,201901,1074351,2019000031800,3250.8,2019010743511,210042,1,3,3715.2,0,0,2,19,6,1,100,0,0,5,50,1,10,100,1,11
2019,201901,1074506,2019000036217,31579.2,2019010745061,310342,1,1,31424.4,2,0,2,50,4,1,100,0,0,10,101,1,10,56000,1,11
2019,201901,1074506,2019000036217,31579.2,2019010745061,310342,1,2,52167.6,0,0,1,19,6,1,100,0,0,6,63,1,10,2000,1,11
2019,201901,1074660,2019000040204,4644.0,2019010746601,330242,1,1,4644.0,0,0,2,61,4,1,100,0,0,10,101,1,10,125000,1,11
2019,201901,1074660,2019000040204,4644.0,2019010746601,330242,1,2,4798.8,0,0,2,57,6,1,100,0,0,8,81,1,10,93000,1,11
2019,201901,1074970,2019000048649,2941.2,2019010749701,130042,1,2,2941.2,0,0,2,57,1,1,100,0,0,6,63,1,10,29000,1,11
2019,201901,1075125,2019000052451,17337.6,2019010751251,320642,1,1,17492.4,0,0,1,32,1,1,100,0,0,11,114,1,10,35000,1,11
2019,201901,1075125,2019000052451,17337.6,2019010751251,320642,1,2,12538.8,0,0,2,37,1,6,620,0,0,11,114,1,10,9000,1,11
2019,201901,1075280,2019000056415,89010.0,2019010752801,350442,1,1,89164.8,0,0,2,56,1,1,100,0,0,10,101,1,10,30000,1,11
2019,201901,1075280,2019000056415,89010.0,2019010752801,350442,1,2,98298.0,0,0,1,61,1,1,100,0,0,11,115,1,10,250000,2,20
2019,201901,1075434,2019000060128,78793.2,2019010754341,330242,1,1,78948.0,4,1,1,52,1,2,200,0,0,6,63,1,10,56000,1,13
2019,201901,1075434,2019000060128,78793.2,2019010754341,330242,1,2,63932.4,4,1,2,40,1,2,200,0,0,6,63,1,10,17500,1,11
2019,201901,1075744,2019000068264,7120.8,2019010757441,50042,1,2,19659.6,0,0,2,44,2,1,100,0,0,6,63,1,10,20000,1,11
2019,201901,1076208,2019000079993,40867.2,2019010762081,320842,1,1,40867.2,1,1,2,29,6,2,200,0,0,6,63,1,10,13000,1,11
2019,201901,1076518,2019000088435,10371.6,2019010765181,290142,1,1,10526.4,0,0,1,27,2,1,100,0,0,10,101,1,10,53000,1,11
2019,201901,1076518,2019000088435,10371.6,2019010765181,290142,1,2,16873.2,0,0,2,26,2,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,1076673,2019000092109,2476.8,2019010766731,380042,1,2,4644.0,0,0,1,20,6,1,100,0,0,6,63,1,10,26900,1,11
2019,201901,1076828,2019000096526,25077.6,2019010768281,60042,1,1,25232.4,2,0,2,46,5,1,100,0,0,6,64,1,10,12000,1,11
2019,201901,1077137,2019000105334,7430.4,2019010771371,240142,1,1,7430.4,0,0,2,32,6,2,200,0,0,7,71,1,10,48000,1,11
2019,201901,1077292,2019000109862,11455.2,2019010772921,200242,1,1,11300.4,0,0,1,29,6,1,100,0,0,6,63,1,10,50000,1,11
2019,201901,1077447,2019000113916,2941.2,2019010774471,260042,1,1,2786.4,1,1,2,26,6,1,100,0,0,6,63,1,10,11100,1,11
2019,201901,1077756,2019000121724,40248.0,2019010777561,180242,1,2,36842.4,2,0,1,45,1,1,100,0,0,6,65,1,10,100000,1,11
2019,201901,1077911,2019000125499,15325.2,2019010779111,240142,1,1,15325.2,0,0,2,65,4,1,100,0,0,10,101,1,10,106000,1,11
2019,201901,1078221,2019000134277,62539.2,2019010782211,320242,1,1,62384.4,2,1,2,25,6,2,200,4,413,7,71,1,10,37600,1,11
2019,201901,1078221,2019000134277,62539.2,2019010782211,320242,1,2,144118.8,2,1,1,30,6,8,830,0,0,7,71,1,10,42000,1,11
2019,201901,1078376,2019000138473,6037.2,2019010783761,90042,1,2,5572.8,0,0,2,59,1,1,100,0,0,6,63,1,10,34000,1,11
2019,201901,1078530,2019000142447,14086.8,2019010785301,230242,1,1,14086.8,4,0,2,37,1,1,100,0,0,6,63,1,10,1000,1,11
2019,201901,1078530,2019000142447,14086.8,2019010785301,230242,1,2,14860.8,4,0,1,38,1,1,100,0,0,8,81,1,10,65000,1,11
2019,201901,1078685,2019000146534,2786.4,2019010786851,30042,1,1,2786.4,0,0,2,57,1,1,100,0,0,6,63,1,10,19000,1,11
2019,201901,1078685,2019000146534,2786.4,2019010786851,30042,1,2,2786.4,0,0,1,59,1,1,100,0,0,6,63,1,10,34000,1,11
2019,201901,1078840,2019000150826,53715.6,2019010788401,300342,1,1,53715.6,0,0,1,64,1,1,100,0,0,11,116,1,10,0,1,11
2019,201901,1078995,2019000154759,4334.4,2019010789951,400242,1,1,4179.6,0,0,1,58,1,1,100,0,0,6,63,1,12,67000,1,11
2019,201901,1078995,2019000154759,4334.4,2019010789951,400242,1,2,4644.0,0,0,2,58,1,1,100,0,0,6,63,1,10,26500,1,11
2019,201901,1079150,2019000158659,16099.2,2019010791501,240142,1,1,15944.4,2,2,2,30,6,2,200,0,0,6,63,1,10,27000,1,11
2019,201901,1079459,2019000166466,14706.0,2019010794591,360242,1,1,14551.2,2,0,2,49,1,1,100,0,0,10,101,1,10,33000,1,11
2019,201901,1079459,2019000166466,14706.0,2019010794591,360242,1,2,10681.2,2,0,1,50,1,1,100,0,0,10,101,1,10,82000,1,11
2019,201901,1079459,2019000166466,14706.0,2019010794591,360242,1,3,12538.8,0,0,1,20,6,1,100,0,0,7,71,1,10,11000,1,11
2019,201901,1079614,2019000170996,15325.2,2019010796141,180342,1,1,15170.4,0,0,2,61,4,1,100,0,0,8,81,1,10,49500,1,11
2019,201901,1079769,2019000174977,14086.8,2019010797691,310542,1,1,14241.6,1,0,2,41,1,1,100,0,0,10,101,1,10,42000,1,11
2019,201901,1079769,2019000174977,14086.8,2019010797691,310542,1,2,16563.6,1,0,1,48,1,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,1080233,2019000187930,10216.8,2019010802331,110042,1,1,10062.0,0,0,2,50,1,1,100,0,0,10,101,1,10,34000,1,11
2019,201901,1080233,2019000187930,10216.8,2019010802331,110042,1,2,12384.0,0,0,1,48,1,1,100,0,0,11,114,1,10,135000,1,11
